word,label
SF.,O
don,O
't,O
have,O
email.,O
Please,O
love.,O
All,O
best,O
Misha,B-PERSON
Weidman,I-PERSON
Chili-Up,O
misha.w,O
@mindspring.com,O
Corsica,B-LOCATION
SF,B-LOCATION
Hi,O
everyone,O
:,O
Just,O
talked,O
to,O
Scott,B-PERSON
he,O
is,O
in,O
DC,B-LOCATION
all,O
week,O
his,O
modem,O
broken,O
on,O
computer,O
and,O
asked,O
me,O
let,O
you,O
know,O
that,O
if,O
need,O
him,O
please,O
try,O
cell,O
phone,O
(503,O
),O
807-2935.,O
I,O
will,O
be,O
out,O
of,O
the,O
office,O
rest,O
(use,O
or,O
lose,O
vacation,O
!,O
",",O
but,O
checking,O
voice,O
mails,O
would,O
more,O
than,O
happy,O
pass,O
anything,O
call,O
at,O
number,O
below,O
retrieving,O
messages.,O
my,O
email,O
as,O
well,O
(but,O
mail,O
frequently,O
feel,O
free,O
send,O
see.,O
Thanks,O
Tracy,B-PERSON
J.,I-PERSON
Cooper,I-PERSON
Please,O
note,O
name,O
has,O
changed,O
from,O
McLaughlin,O
Enron,B-ORG
Broadband,I-ORG
Services,I-ORG
Government,O
Affairs,O
886-0396,O
Quote.com,B-ORG
Log,O
In,O
|,O
Sign,O
Up,O
Account,O
Mgt.,O
Insight,O
CenterGet,O
Quote,O
/LiveCharts,O
:,O
FindSymbol,O
[IMAGE,O
],O
My,O
Portfolio,O
LiveCharts,O
Stocks,O
News,O
Msg,O
Boards,O
Markets,O
Funds,O
IPO,O
Options,O
The,O
Daily,O
Brought,O
to,O
you,O
every,O
morning,O
as,O
of,O
10,O
AM,O
ET.,O
Click,O
on,O
the,O
MORElink,O
for,O
most,O
current,O
information.,O
Index,O
Last,O
Change,O
%,O
Chg,O
Dow9,O
",340.29",O
]43.94-0.46,O
NASDAQ1,O
",691.2030.87-1.79",O
S,O
?5001,O
",089.717.83-0.71",O
30,O
Yr53.150.32-0.59,O
Russell428.965.57-1.28,O
%-,O
-,O
MORE,O
Enter,O
multiple,O
symbols,O
separated,O
by,O
a,O
space,O
Economic,O
Calendar,O
Date,O
Release,O
/17,O
Building,O
Permits,O
/18,O
Initial,O
Claims,O
Philadelphia,O
Fed,O
/19,O
CPI,O
Core,O
Qcharts,O
Day,O
only,O
thing,O
that,O
saves,O
us,O
from,O
bureaucracy,O
is,O
its,O
inefficiency.,O
Eugene,B-ORG
McCarthy,I-ORG
HOEGH,B-ORG
GALLEON,I-ORG
24-Oct,O
12,O
:00LT,O
10,O
:00,O
(UTC,O
),O
A,O
Position,O
at,O
noon,O
:,O
N37,O
?20.0,O
',O
E010,O
?50.0,O
B,O
Dist.,O
From,O
last,O
422nm,O
C,O
To,O
go,O
to,O
next,O
port,O
789nm,O
D,O
Next,O
ALGECIRAS,B-LOCATION
26-Oct,O
E,O
1,O
Av.,O
wind,O
/sea,O
Wind,O
NW5,O
Sea,O
2,O
Average,O
speed,O
17.58kn,O
RPM,O
88.55,O
3,O
BOG,O
258.1m3,O
5,O
F.O,O
Consumed,O
25,O
MT,O
6,O
G.O.,O
0.0,O
7,O
vapor,O
press,O
Liquid,O
Temp,O
Tk1,O
0.053,O
bar,O
-159.43,O
?C,O
Tk2,O
0.051,O
-159.41,O
Tk3,O
0.052,O
-159.52,O
Tk4,O
0.050,O
-159.47,O
Tk5,O
-158.41,O
Brgds,O
Knut,O
Bentzr,O
?d,O
Master,O
LNG,O
/C,O
"""Hoegh",O
"Galleon""",O
E-mail,O
master.gall,O
@hoegh.no,O
Teleph,O
Inmarsat,O
tel.no.,O
330853910,O
Fax,O
fax,O
no.,O
330853913,O
Telex,O
telex,O
330853915,O
430853910,O
(24hrs.watch,O
Dear,O
Joseph,B-PERSON
",",O
This,O
Personalized,O
Re-order,O
Page,O
was,O
created,O
just,O
for,O
you.,O
Simply,O
click,O
on,O
your,O
secure,O
personal,O
link,O
button,O
above,O
and,O
start,O
the,O
easy,O
process,O
of,O
ordering,O
contact,O
lenses,O
online.,O
If,O
you,O
have,O
any,O
questions,O
please,O
one,O
our,O
Internet,O
specialists,O
by,O
either,O
replying,O
to,O
this,O
message,O
or,O
calling,O
us,O
toll,O
free,O
at,O
1-800-CONTACTS.,O
Our,O
goal,O
is,O
provide,O
fastest,O
easiest,O
most,O
convenient,O
way,O
replace,O
contacts.,O
Sincerely,O
The,O
team,O
1-800,B-ORG
CONTACTS,I-ORG
troubles,O
with,O
cut,O
paste,O
following,O
into,O
browser,O
hit,O
enter,O
:,O
https,O
/,O
/order.1800contacts.com,O
/wc.dll,O
?orders,O
~er,O
~,O
&c25189,O
&p38029262,O
would,O
like,O
be,O
removed,O
from,O
reminder,O
list,O
reply,O
'UNSUBSCRIBE,O
',O
in,O
subject.,O
Questions,O
?,O
|,O
Contact,O
Us,O
Privacy,O
Home,O
Below,O
is,O
a,O
summary,O
of,I-DATE
upcoming,O
RTO-related,O
events,O
that,O
Enron,B-PERSON
participating,O
in.,O
*,O
Week,B-DATE
October,B-DATE
22,I-DATE
Regulatory,O
proceeding,O
before,O
the,O
Indiana,B-ORG
Commission,I-ORG
on,O
transfer,O
control,O
transmission,O
assets,O
by,O
IN,O
IOUs,O
to,O
MISO,B-ORG
and,O
Alliance.,O
Wednesday,O
",",O
24,O
FERC,B-ORG
Meeting,O
-,I-DATE
Discussion,O
RTO,O
Developments,O
for,O
Northeast,B-LOCATION
Southeast,B-LOCATION
Midwest.,O
Separate,O
docketed,O
items,O
include,O
(1,O
),O
Reliability,O
Security,O
Market,O
Operations,O
(2,O
Electricity,O
Design,O
Structure.,O
29,I-DATE
30,I-DATE
Illinois,B-ORG
Energy,I-ORG
Leadership,I-ORG
Conference,I-ORG
Commissioner,O
Edward,B-PERSON
Hurley,I-PERSON
Richard,B-PERSON
Sergel,I-PERSON
President,O
&,O
CEO,O
National,B-ORG
Grid,I-ORG
USA,I-ORG
discuss,O
RTOs.,O
31,O
/November,O
1,O
Western,B-ORG
Interstate,I-ORG
Board,I-ORG
Governor,O
's,O
Association,O
in,O
Seattle,B-LOCATION
Issues,O
be,O
addressed,O
are,O
Multi-State,O
Protocols,O
Transmission,O
Siting,O
/Permitting,O
RTOs,O
Seams,O
Issues.,O
NOPR,O
issued,O
orders,O
Midwest,B-LOCATION
Alliance,B-ORG
NATIONAL,O
JOURNAL,O
'S,O
TECHNOLOGY,O
DAILY,O
AM,O
EDITION,O
is,O
now,O
available,O
at,O
http,O
:,O
/,O
/nationaljournal.com,O
/pubs,O
/techdaily,O
MORNING,O
HIGHLIGHTS,O
ANTITRUST,O
MusicNet,B-ORG
's,O
new,O
CEO,O
predicted,O
that,O
the,O
firm,O
will,O
dodge,O
government,O
antitrust,O
bullet.,O
FRAUD,O
Financial,O
institutions,O
reported,O
a,O
surge,O
in,O
identity,O
theft,O
2001.,O
TAXES,O
Major,O
business,O
coalesced,O
around,O
stimulus,O
package,O
laden,O
with,O
tax,O
cuts.,O
TRADE,O
Top,O
trade,O
official,O
Robert,O
Zoellick,O
has,O
aggressively,O
pushed,O
Bush,O
administration,O
agenda.,O
ALSO,O
ON,O
NATIONALJOURNAL.COM,O
BILLWATCH,O
Constantly,O
Updated,O
Tracking,O
Of,O
Key,O
Legislation,O
/members,O
/news,O
/bills,O
/billprogress.htm,O
BUDGET,O
BATTLES,O
Already,O
Talking,O
About,O
Fiscal,O
2003,O
Approps,O
/buzz,O
/budget.htm,O
To,O
stop,O
receiving,O
these,O
E-mail,O
Alerts,O
Reply,O
to,O
this,O
message,O
and,O
include,O
word,O
"""unsubscribe""",O
(without,O
quotes,O
),O
BODY,O
of,O
message.,O
National,O
Journal,O
Technology,O
Daily,O
published,O
daily,O
by,O
Group,O
Inc.,O
For,O
more,O
information,O
about,O
publications,O
",",O
go,O
/www.nationaljournal.com.,O
2001,B-DATE
Steve,B-PERSON
?,O
This,O
is,O
a,O
draft,O
of,O
the,O
contact,O
list,O
I,O
promised,O
you.,O
There,O
are,O
still,O
some,O
typos,O
in,O
it.,O
will,O
clean,O
them,O
up,O
and,O
get,O
send,O
you,O
morning,O
that,O
ready,O
for,O
circulation.,O
made,O
?up,O
?people,O
know,O
?and,O
trust.,O
By,O
an,O
large,O
have,O
excluded,O
sitting,O
pubic,O
officials.,O
In,O
cases,O
where,O
given,O
organization,O
has,O
several,O
useful,O
contacts,O
with,O
similar,O
knowledge,O
",",O
listed,O
just,O
one,O
person,O
now.,O
Give,O
me,O
call,O
at,O
your,O
convenience,O
we,O
can,O
discuss,O
this,O
great,O
detail.,O
Kevin,B-PERSON
213-926-2626,O
-,O
Scott,I-PERSON
Key,O
Contacts,O
Draft.doc,O
$,O
*,O
HOTWEBCASH,B-ORG
Our,O
Programs,O
Are,O
Tailored,O
To,O
Your,O
Specific,O
Needs,O
!,O
Eat,O
The,O
Foods,O
You,O
Love,O
Free,O
Consultation,O
With,O
No,O
Obligation,O
Lose,O
Pounds,O
~,O
Earn,O
Dollars,O
GUARANTEED,O
Work,O
Or,O
Money,O
Back,O
CLICK,O
HERE,O
FOR,O
MORE,O
INFORMATION,O
:,O
http,O
/,O
/r1.adversend.com,O
?u2,O
&l,O
=5,O
&id99108,O
AOL,O
Users,O
Click,O
Here,O
Thanks,O
",",O
/www.hotwebcash.com,O
be,O
removed,O
from,O
this,O
mailing,O
list,O
click,O
here,O
/www.adversend.com,O
/u,O
?l,O
=hotwebcash,O
&e,O
=kevin.presto,O
@ubswenergy.com,O
users,O
to,O
unsubscribe,O
OR...,O
Reply,O
email,O
with,O
the,O
word,O
"""remove""",O
as,O
subject.,O
This,O
message,O
was,O
sent,O
kevin.presto,O
X-Adversend-Recipient,O
X-Adversend-Userid,O
hotwebcash,O
see,O
what,O
happens,O
when,O
you,O
leave,O
the,O
gas,O
bidness,O
homey,O
?,O
Williams,B-PERSON
was,O
in,O
some,O
pretty,O
dire,O
financial,O
straights,O
ala,O
Enron,B-ORG
and,O
debt,O
they,O
had,O
with,O
their,O
communications,O
group.,O
They,O
apparently,O
realized,O
this,O
last,B-DATE
fall,I-DATE
started,O
to,O
panic.,O
Buffet,B-PERSON
boys,O
come,O
pick,O
off,O
one,O
of,O
crown,O
jewels,O
at,O
a,O
sweet,O
price,O
(including,O
KRGT,B-ORG
expansion,O
).,O
The,O
sale,O
not,O
only,O
helps,O
WPL,B-ORG
's,O
current,O
finances,O
but,O
eliminates,O
need,O
spend,O
$1.2bn,O
on,O
expansion.,O
What,O
interesting,O
is,O
preferred,O
shares,O
also,O
established,O
deal.,O
Warren,B-PERSON
could,O
end,O
up,O
owning,O
big,O
chunk,O
it,O
over.,O
kh,O
Justin,B-PERSON
Bates,I-PERSON
is,O
returning,O
for,O
a,O
second,O
round,O
of,O
interviews,O
position,O
in,O
Real,O
Time.,O
I,O
will,O
provide,O
copy,O
his,O
resume,O
to,O
the,O
review.,O
Please,O
see,O
below,O
interview,O
schedule,O
and,O
location,O
:,O
",",O
Cascade,B-LOCATION
Conference,I-LOCATION
Room,I-LOCATION
Monday,O
July,O
16th,O
2001,O
8,O
:00am,O
-,O
Greg,B-PERSON
Wolfe,I-PERSON
:45am,O
Chris,B-PERSON
Foster,I-PERSON
9,O
:30am,O
Mike,B-PERSON
Driscoll,I-PERSON
10,O
:15am,O
Geir,B-PERSON
Solberg,I-PERSON
11,O
Mallory,I-PERSON
Each,O
has,O
been,O
scheduled,O
45,O
minutes.,O
Thanks,O
all,O
your,O
help,O
flexibility,O
scheduling,O
these,O
times.,O
let,O
me,O
know,O
if,O
you,O
have,O
any,O
questions.,O
Regards,O
Grace,B-PERSON
x8321,O
Dear,O
Power,O
Outage,O
Database,O
Customer,O
",",O
Attached,O
you,O
will,O
find,O
an,O
excel,O
document.,O
The,O
outages,O
contained,O
within,O
are,O
forced,O
or,O
rescheduled,O
outages.,O
Your,O
daily,O
delivery,O
still,O
contain,O
these,O
In,O
addition,O
to,O
the,O
two,O
documents,O
there,O
is,O
a,O
dbf,O
file,O
that,O
formatted,O
like,O
your,O
deliveries,O
receive,O
nightly.,O
This,O
enable,O
load,O
data,O
into,O
regular,O
database.,O
Any,O
questions,O
please,O
let,O
me,O
know.,O
Thanks.,O
Greg,B-PERSON
Elliott,I-PERSON
IIR,O
Inc.,O
713-783-5147,O
x,O
3481,O
@industrialinfo.com,O
THE,O
INFORMATION,O
CONTAINED,O
IN,O
THIS,O
E-MAIL,O
IS,O
LEGALLY,O
PRIVILEGED,O
AND,O
CONFIDENTIAL,O
INTENDED,O
ONLY,O
FOR,O
USE,O
OF,O
INDIVIDUAL,O
OR,O
ENTITY,O
NAMED,O
ABOVE.,O
YOU,O
ARE,O
HEREBY,O
NOTIFIED,O
THAT,O
ANY,O
DISSEMINATION,O
DISTRIBUTION,O
COPY,O
TO,O
UNAUTHORIZED,O
ENTITIES,O
STRICTLY,O
PROHIBITED.,O
IF,O
HAVE,O
RECEIVED,O
ERROR,O
PLEASE,O
DELETE,O
IT.,O
-,O
OUTAGE.dbf,O
010402R.xls,O
010402.xls,O
Jim,O
",",O
Dan,B-PERSON
Watkiss,I-PERSON
asked,O
me,O
to,O
send,O
this,O
him,O
via,O
you.,O
Please,O
provide,O
it,O
in,O
time,O
for,O
the,O
4,O
p.m.,O
meeting.,O
Thanks.,O
Jan,B-PERSON
Paul,I-PERSON
Acton,I-PERSON
Vice,O
President,O
Charles,B-ORG
River,I-ORG
Associates,I-ORG
1201,O
F,O
St.,O
NW,O
Suite,O
700,O
Washington,O
DC,O
20004-1204,O
Voice,O
:,O
(202,O
),O
662,O
3902,O
Fax,O
3910,O
*,O
This,O
electronic,O
message,O
contains,O
information,O
from,O
consulting,O
firm,O
of,O
Inc.,O
which,O
may,O
be,O
confidential,O
or,O
privileged.,O
The,O
is,O
intended,O
use,O
individual,O
entity,O
named,O
above.,O
If,O
you,O
are,O
not,O
recipient,O
aware,O
that,O
any,O
disclosure,O
copying,O
distribution,O
contents,O
prohibited.,O
have,O
received,O
transmission,O
error,O
please,O
notify,O
us,O
by,O
telephone,O
(617,O
425-3582,O
e-mail,O
(postmaster,O
@crai.com,O
immediately.,O
-,O
was23431382.doc,O
Please,O
see,O
below,O
the,O
draft,O
of,O
our,O
"""potential""",O
intervention,O
into,O
current,O
application,O
process,O
at,O
FERC,B-ORG
re.,O
Elba,B-LOCATION
Island.,O
We,O
have,O
been,O
working,O
with,O
Shelley,B-PERSON
Corman,I-PERSON
to,O
assure,O
that,O
we,O
won,O
't,O
be,O
stepping,O
on,O
any,O
toes.,O
feels,O
is,O
fine,O
aside,O
from,O
some,O
minor,O
language,O
changes.,O
She,O
also,O
committed,O
run,O
it,O
by,O
Stan,B-PERSON
Horton,I-PERSON
this,O
morning,O
and,O
will,O
address,O
concerns,O
he,O
has,O
if,O
necessary.,O
plan,O
forward,O
/discuss,O
El,B-LOCATION
Paso,I-LOCATION
people,O
prior,O
submission.,O
call,O
you,O
wish,O
discuss.,O
Also,O
received,O
a,O
similar,O
note,O
me,O
earlier,O
",",O
I,O
apologize.,O
am,O
sending,O
for,O
second,O
time,O
as,O
concerned,O
my,O
E-mail,O
was,O
not,O
functioning,O
properly,O
morning.,O
Thanks,O
Island,I-LOCATION
I,O
saw,O
this,O
on,O
the,O
internet,O
&,O
thought,O
'd,O
pass,O
it,O
along.....,O
Eating,O
fish,O
does,O
contribute,O
to,O
your,O
intelligence,O
",",O
particularly,O
before,O
and,O
just,O
after,O
you,O
're,O
born.,O
A,O
researcher,O
at,O
University,B-LOCATION
of,I-LOCATION
Connecticut,I-LOCATION
has,O
found,O
that,O
some,O
are,O
high,O
in,O
a,O
certain,O
chemical,O
's,O
vital,O
brain,O
nerve,O
cell,O
growth,O
fetuses,O
newborns.,O
Babies,O
can,O
't,O
make,O
enough,O
docahexanoic,O
or,O
DHA,O
fatty,O
acid,O
helps,O
develop.,O
They,O
must,O
take,O
whatever,O
their,O
mothers,O
give,O
them,O
either,O
through,O
umbilical,O
cord,O
by,O
breast-feeding,O
they,O
And,O
note,O
baby,O
formula,O
isn,O
fortified,O
with,O
DHA.,O
Women,O
who,O
eat,O
cold-water,O
species,O
like,O
salmon,O
trout,O
sardines,O
tuna,O
babies,O
better,O
chance,O
maximizing,O
tissue,O
development,O
research,O
found.,O
Other,O
herring,O
swordfish,O
mackerel.,O
Okay,O
",",O
all.,O
I,O
am,O
sure,O
there,O
is,O
a,O
very,O
good,O
deal,O
behind,O
this,O
but,O
do,O
any,O
of,O
you,O
know,O
where,O
the,O
recently,O
received,O
state,O
West,O
Virginia,O
title,O
to,O
used,O
trailer,O
belongs,O
?,O
The,O
year,O
1995,O
make,O
"""NORS""",O
and,O
serial,O
number,O
N01020318TN.,O
was,O
issued,O
by,O
WV,O
on,O
09,O
/26,O
/01,O
Enron,B-ORG
North,I-ORG
America,I-ORG
Corp.,I-ORG
no,O
lienholder,O
(well,O
that,O
's,O
fact,O
!,O
).,O
Please,O
ask,O
around,O
your,O
groups,O
regarding,O
who,O
interested,O
in,O
holding,O
title.,O
Unless,O
otherwise,O
notified,O
going,O
have,O
it,O
sent,O
vault.,O
call,O
me,O
if,O
whom,O
should,O
be,O
directed.,O
Mary,B-PERSON
Heinitz,I-PERSON
Senior,O
Legal,O
Specialist,O
mary.j.heinitz,O
@enron.com,O
713-853-3245,O
(phone,O
),O
713-646-3393,O
(fax,O
Hi,O
Harry,B-PERSON
",",O
Just,O
thought,O
of,O
saying,O
hi,O
since,O
it,O
has,O
been,O
an,O
long,O
time.,O
How,O
's,O
everything,O
in,O
Houston,B-LOCATION
?,O
Things,O
banking,O
are,O
slowing,O
down.,O
I,O
'm,O
just,O
hoping,O
that,O
this,O
project,O
staffed,O
on,O
will,O
go,O
live.,O
There,O
is,O
a,O
90,O
%,O
chance.,O
Most,O
activity,O
now,O
Asia,B-LOCATION
M,O
&A,O
related.,O
You,O
see,O
cross-border,O
deals,O
happening,O
i.e.,O
Europe,B-LOCATION
into,O
and,O
the,O
U.S.,B-LOCATION
High,O
yield,O
convertibles,O
appear,O
to,O
be,O
rocketing.,O
've,O
encountered,O
couple,O
personalities,O
at,O
Lehman,B-ORG
but,O
so,O
far,O
things,O
okay.,O
got,O
bonus,O
thinking,O
where,O
park,O
money.,O
Maybe,O
'll,O
invest,O
power,O
technology,O
California,B-LOCATION
lacks,O
electricity.,O
Who,O
knows.,O
heard,O
from,O
Jens,B-PERSON
you,O
moved,O
Enron,B-ORG
Online.,O
great,O
vacation,O
Cuba.,O
wish,O
could,O
have,O
joined,O
him.,O
Well,O
all,O
for,O
now.,O
Best,O
regards,O
Roy,B-PERSON
Cuba,B-LOCATION
Online,I-ORG
With,O
the,O
recent,O
events,O
and,O
increased,O
security,O
at,O
Enron,B-LOCATION
",",O
safety,O
has,O
become,O
a,O
major,O
concern,O
in,O
our,O
daily,O
routines,O
work.,O
We,O
experienced,O
an,O
unfortunate,O
incident,O
of,O
theft,O
would,O
like,O
everyone,O
be,O
aware,O
unusual,O
activity,O
traffic,O
flow,O
your,O
area.,O
Please,O
note,O
people,O
tagging,O
with,O
you,O
on,O
badge,O
no,O
or,O
identification,O
(guest,O
sticker,O
).,O
The,O
internal,O
doors,O
to,O
freight,O
elevators,O
should,O
closed,O
/locked,O
all,O
times.,O
If,O
these,O
are,O
open,O
this,O
is,O
allows,O
access,O
floor.,O
notice,O
please,O
contact,O
Corporate,B-ORG
Security,I-ORG
x36200,O
immediately.,O
Thank,O
you.,O
Enter,O
our,O
winter,O
sweepstakes,O
before,O
it,O
's,O
too,O
late,O
!,O
enter,O
hpshopping.com,B-ORG
Dear,O
Shelley,O
",",O
Give,O
yourself,O
a,O
present,O
with,O
Win,O
an,O
HP,O
612,O
digital,O
camera,O
customized,O
notebook,O
PC,O
and,O
sports,O
gear,O
from,O
Copelandsports.com.,O
The,O
total,O
package,O
is,O
valued,O
at,O
$2,O
",799.",O
newly,O
configured,O
will,O
help,O
you,O
stay,O
connected,O
throughout,O
the,O
new,O
year,O
(,O
",000",O
value,O
).,O
Combine,O
your,O
'll,O
be,O
downloading,O
photos,O
e-mailing,O
them,O
to,O
family,O
friends,O
in,O
no,O
time.,O
In,O
addition,O
get,O
for,O
or,O
whole,O
$500,O
shopping,O
spree,O
Hurry,O
contest,O
ends,O
1-14-02.,O
See,O
complete,O
set,O
of,O
rules,O
on,O
entry,O
page.,O
You,O
receive,O
this,O
newsletter,O
because,O
are,O
customer,O
hpshopping.com.,O
If,O
would,O
like,O
unsubscribe,O
change,O
e-mail,O
address,O
go,O
:,O
1-14-02,B-DATE
Copelandsports.com,B-ORG
Dear,O
Legal,O
Lady,O
's,O
I,O
would,O
like,O
to,O
further,O
reinstate,O
my,O
status,O
of,O
favorite,O
Credit,O
Person,O
",",O
know,O
as,O
late,O
had,O
been,O
slipping,O
and,O
must,O
confess,O
have,O
no,O
one,O
blame,O
but,O
myself.,O
want,O
you,O
that,O
after,O
a,O
lot,O
deep,O
thought,O
pondering,O
potential,O
downgrade,O
resolved,O
myself,O
pull,O
from,O
inside,O
work,O
maintain,O
status.,O
Although,O
mates,O
in,O
credit,O
provided,O
some,O
strong,O
competition,O
remove,O
me,O
am,O
here,O
tell,O
committed,O
150,O
%,O
remain,O
your,O
person,O
!,O
Yours,O
Truly,O
Russell,B-PERSON
Now,O
being,O
said,O
commitment,O
is,O
demonstrated,O
by,O
the,O
submittance,O
Sempra,B-ORG
Energy,I-ORG
Solutions,I-ORG
Worksheet.,O
Thanks,O
again,O
Please,O
pass,O
to,O
the,O
appropriate,O
person,O
The,O
following,O
documents,O
are,O
two,O
agreements,O
which,O
facilitate,O
online,O
trading.,O
These,O
contracts,O
govern,O
actual,O
transaction,O
process,O
and,O
accepted,O
counterparty,O
either,O
in,O
writing,O
or,O
electronically.,O
Password,O
Application,O
-,O
In,O
Electronic,O
Trading,O
Agreement,O
Electronically,O
do,O
not,O
have,O
any,O
customer,O
specific,O
terms,O
(eg,O
credit,O
etc,O
),O
as,O
they,O
intended,O
underlying,O
commodity,O
transactions,O
",",O
but,O
simply,O
utiliszation,O
of,O
website.,O
If,O
anyone,O
is,O
unclear,O
how,O
these,O
included,O
please,O
let,O
me,O
Dave,B-PERSON
Forster,I-PERSON
Mark,B-PERSON
Taylor,I-PERSON
know,O
for,O
further,O
information.,O
Louise,B-PERSON
Kitchen,I-PERSON
Chief,O
Operating,O
Officer,O
Enron,B-ORG
Americas,I-ORG
Tel,O
:,O
713,O
853,O
3488,O
Fax,O
646,O
2308,O
All,O
I,O
know,O
is,O
as,O
follows,O
On,O
March,O
27,O
",2001",O
the,O
Commission,O
issued,O
a,O
scoping,O
memo,O
in,O
00-11-002.,O
The,O
added,O
issue,O
of,O
adequacy,O
SoCal,B-ORG
's,O
transmission,O
system,O
to,O
issues,O
be,O
addressed,O
this,O
proceeding.,O
An,O
ALJ,O
ruling,O
dated,O
April,O
26,O
",",O
provided,O
that,O
gas,O
and,O
effect,O
on,O
its,O
customers,O
bifurcated,O
from,O
other,O
any,O
party,O
filing,O
testimony,O
23,O
would,O
allowed,O
file,O
supplemental,O
capacity,O
issue.,O
filed,O
testimony.,O
We,O
are,O
not,O
party.,O
need,O
if,O
it,O
too,O
late,O
become,O
we,O
wanted,O
to.,O
Also,O
was,O
by,O
parties,O
?,O
00-11-002,B-DATE
Our,O
annual,O
meeting,O
will,O
be,O
held,O
this,O
Friday,O
",",O
April,I-DATE
28th,O
at,O
2,O
:00,O
pm,O
Crow,B-LOCATION
Holdings,I-LOCATION
2100,B-LOCATION
McKinney,I-LOCATION
Avenue,I-LOCATION
Suite,O
700.,O
We,O
not,O
meet,O
on,O
Saturday,B-DATE
!,O
Directions,O
to,O
from,O
Love,O
Field,O
are,O
as,O
follows,O
:,O
Leaving,O
take,O
the,O
front,O
exit,O
Mockingbird.,O
Travel,O
West,O
(right,O
),O
Go,O
approximately,O
one,O
mile,O
and,O
TX,B-LOCATION
354,I-LOCATION
Loop,I-LOCATION
SOUTH,O
ramp.,O
Merge,O
onto,O
Harry,B-LOCATION
Hines,I-LOCATION
Boulevard.,O
three,O
miles,O
turn,O
left,O
Moody,B-LOCATION
Street.,O
Street,I-LOCATION
becomes,O
N.,B-LOCATION
Pearl,I-LOCATION
Turn,O
right,O
McKinney.,O
The,O
building,O
is,O
located,O
between,O
Olive.,O
If,O
you,O
have,O
yet,O
confirmed,O
your,O
attendance,O
with,O
Scenic,B-ORG
Texas,I-ORG
office,O
please,O
call,O
or,O
e-mail,O
by,O
5,O
Wednesday,B-DATE
26th.,O
Thank,O
Anita,B-PERSON
26th,I-DATE
Mockingbird,B-LOCATION
Boulevard,I-LOCATION
Olive,B-LOCATION
Mark,B-PERSON
and,O
Jeff,B-PERSON
:,O
There,O
is,O
an,O
impression,O
circulating,O
among,O
some,O
of,O
the,O
commercial,O
teams,O
that,O
their,O
compensation,O
may,O
be,O
directly,O
linked,O
to,O
asset,O
dispositions,O
",",O
ie.,O
success,O
fees.,O
Apparently,O
this,O
have,O
started,O
due,O
"""rumors""",O
London,B-PERSON
Receiver,I-PERSON
allowing,O
for,O
such,O
paymentsfor,O
example,O
pending,O
Arcos,B-ORG
turbine,O
sale.,O
This,O
unsubstantiated,O
but,O
worthy,O
inquiry.,O
Accordingly,O
in,O
at,O
least,O
one,O
domestic,O
it,O
my,O
understanding,O
deal,O
team,O
was,O
fairly,O
unmotivated,O
until,O
they,O
heard,O
about,O
"""arrangement""",O
are,O
now,O
pursuing,O
with,O
great,O
exuberance.,O
Maybe,O
a,O
good,O
thing,O
clearly,O
arrangement,O
needs,O
vetted,O
then,O
communicated,O
so,O
people,O
understand,O
what,O
"""rules""",O
be.,O
Let,O
me,O
know,O
how,O
I,O
assist,O
addressing,O
this.,O
Jordan,B-PERSON
Joe,B-PERSON
",",O
thanks,O
for,O
the,O
info.....interesting,O
"""stuff""",O
in,O
here.,O
Glad,O
you,O
landed,O
okay.,O
Good,O
to,O
hear,O
from,O
you.,O
Hope,O
everything,O
continues,O
go,O
well,O
your,O
new,O
job.,O
"""Scary""",O
stuff,O
going,O
on,O
industry,O
right,O
now....The,O
attorney,O
general,O
's,O
office,O
is,O
filing,O
suit,O
tomorrow,O
I,O
think.,O
press,O
release,O
being,O
finalized,O
as,O
am,O
writing....,O
hope,O
we,O
end,O
up,O
nameing,O
Louise,B-PERSON
Kitchen,I-PERSON
and,O
getting,O
some,O
of,O
her,O
compensation,O
back,O
!,O
suspect,O
'll,O
be,O
fighting,O
this,O
ordeal,O
a,O
while,O
now..,O
Life,O
very,O
good,O
me,O
here....love,O
my,O
job,O
home,O
Austin.,O
Say,O
hello,O
Dee,B-PERSON
Hagy,I-PERSON
me...,O
Linda,B-PERSON
Roberts,I-PERSON
Director,O
State,B-ORG
Energy,I-ORG
Marketing,I-ORG
Program,I-ORG
Texas,B-ORG
General,I-ORG
Land,I-ORG
Office,I-ORG
Resources,O
1700,O
N.,O
Congress,O
Avenue,O
Austin,B-LOCATION
78701-1495,O
512-475-3196,O
-,O
512-695-8871,O
cell,O
phone,O
(no,O
voice,O
mail,O
),O
512-606-4141,O
pager,O
no.,O
512-475-1543,O
fax,O
linda.roberts,O
@glo.state.tx.us,O
Hello,O
",",O
Everyone,O
-,O
The,O
RTO,O
West,O
Regional,O
Representatives,O
Group,O
(RRG,O
),O
meeting,O
tentatively,O
scheduled,O
for,O
Friday,O
June,O
15,O
has,O
been,O
cancelled.,O
Good,O
progress,O
continues,O
to,O
be,O
made,O
on,O
congestion,O
management,O
planning,O
pricing,O
liability,O
and,O
"""seams""",O
issues.,O
Additional,O
development,O
of,O
these,O
issues,O
by,O
the,O
work,O
groups,O
is,O
necessary,O
before,O
they,O
will,O
ready,O
RRG,O
consideration.,O
Thanks,O
too,O
suggestions,O
several,O
you,O
have,O
given,O
us,O
potential,O
consultants,O
