message_id,text,entities,annotation
<22355327.1075839934058.JavaMail.evans@thyme>,"Justin Bates is returning for a second round of interviews for a position in Real Time. I will provide a copy of his resume to the interviews for review. Please see below for interview schedule and location:
	
Justin Bates, Cascade Conference Room, Monday, July 16th, 2001

8:00am - Greg Wolfe 
8:45am - Chris Foster
9:30am - Mike Driscoll
10:15am - Geir Solberg 
11:00am - Chris Mallory

Each interview has been scheduled for 45 minutes. 

Thanks for all of your help and flexibility in the scheduling of these interview times. Please let me know if you have any questions.  

Regards,
Grace
x8321","[{'word': 'Justin Bates', 'tag': 'PERSON'}, {'word': 'Greg Wolfe', 'tag': 'PERSON'}, {'word': 'Chris Foster', 'tag': 'PERSON'}, {'word': 'Mike Driscoll', 'tag': 'PERSON'}, {'word': 'Geir Solberg', 'tag': 'PERSON'}, {'word': 'Chris Mallory', 'tag': 'PERSON'}, {'word': 'Grace', 'tag': 'PERSON'}, {'word': 'Monday, July 16th, 2001', 'tag': 'DATE'}, {'word': 'Cascade Conference Room', 'tag': 'LOCATION'}]","[('Justin Bates', 'PERSON'), ('Greg Wolfe', 'PERSON'), ('Chris Foster', 'PERSON'), ('Mike Driscoll', 'PERSON'), ('Geir Solberg', 'PERSON'), ('Chris Mallory', 'PERSON'), ('Grace', 'PERSON'), ('Monday, July 16th, 2001', 'DATE'), ('Cascade Conference Room', 'LOCATION')]"
<21111397.1075841495534.JavaMail.evans@thyme>,"Dear Power Outage Database Customer, 
Attached you will find an excel document. The outages contained within are forced or rescheduled outages. Your daily delivery will still contain these outages. 
In addition to the two excel documents, there is a dbf file that is formatted like your daily deliveries you receive nightly. This will enable you to load the data into your regular database. Any questions please let me know. Thanks. 
Greg Elliott 
IIR, Inc. 
713-783-5147 x 3481 
outages@industrialinfo.com 
THE INFORMATION CONTAINED IN THIS E-MAIL IS LEGALLY PRIVILEGED AND CONFIDENTIAL INFORMATION INTENDED ONLY FOR THE USE OF THE INDIVIDUAL OR ENTITY NAMED ABOVE.  YOU ARE HEREBY NOTIFIED THAT ANY DISSEMINATION, DISTRIBUTION, OR COPY OF THIS E-MAIL TO UNAUTHORIZED ENTITIES IS STRICTLY PROHIBITED. IF YOU HAVE RECEIVED THIS E-MAIL IN ERROR, PLEASE DELETE IT.
 - OUTAGE.dbf 
 - 010402R.xls 
 - 010402.xls","[{'word': 'Greg Elliott', 'tag': 'PERSON'}, {'word': 'IIR, Inc.', 'tag': 'ORG'}]","[('Greg Elliott', 'PERSON'), ('IIR, Inc.', 'ORG')]"
<13518100.1075861634112.JavaMail.evans@thyme>,"Jim,

Dan Watkiss asked me to send this to him via you.  Please provide it in time
for the 4 p.m. meeting.

Thanks.
Jan Paul Acton
Vice President
Charles River Associates
1201 F St., NW, Suite 700
Washington, DC 20004-1204
Voice: (202) 662 3902
Fax: (202) 662 3910

****************************************************************************
*****
This electronic message contains information from the consulting firm of
Charles River Associates Inc., which may be confidential or privileged.  The
information is intended for the use of the individual or entity named above.
If you are not the intended recipient, be aware that any disclosure,
copying, distribution or use of the contents of this information is
prohibited.  If you have received this electronic transmission in error,
please notify us by telephone (617 425-3582) or by e-mail
(postmaster@crai.com) immediately.
****************************************************************************
*****


 - was23431382.doc","[{'word': 'Dan Watkiss', 'tag': 'PERSON'}, {'word': 'Jan Paul Acton', 'tag': 'PERSON'}, {'word': '1201 F St., NW, Suite 700', 'tag': 'LOCATION'}, {'word': 'Washington, DC 20004-1204', 'tag': 'LOCATION'}, {'word': 'Charles River Associates', 'tag': 'ORG'}]","[('Dan Watkiss', 'PERSON'), ('Jan Paul Acton', 'PERSON'), ('1201 F St., NW, Suite 700', 'LOCATION'), ('Washington, DC 20004-1204', 'LOCATION'), ('Charles River Associates', 'ORG')]"
<7492677.1075843920147.JavaMail.evans@thyme>,"Please see below the draft of our ""potential"" intervention into the current 
application process at FERC re. Elba Island.  

We have been working with Shelley Corman to assure that we won't be stepping 
on any toes.  Shelley feels our draft is fine aside from some minor language 
changes.  She also committed to run it by Stan Horton this morning and we 
will address any concerns he has if necessary.

We also plan to forward/discuss with the El Paso FERC people prior to 
submission.

Please call if you wish to discuss.

Also if you have received a similar note from me earlier this morning, I 
apologize.  I am sending this for the second time as I am concerned that my 
E-mail was not functioning properly this morning.

Thanks","[{'word': 'Shelley Corman', 'tag': 'PERSON'}, {'word': 'Stan Horton', 'tag': 'PERSON'}, {'word': 'Elba Island', 'tag': 'LOCATION'}, {'word': 'El Paso', 'tag': 'LOCATION'}, {'word': 'FERC', 'tag': 'ORG'}]","[('Shelley Corman', 'PERSON'), ('Stan Horton', 'PERSON'), ('Elba Island', 'LOCATION'), ('El Paso', 'LOCATION'), ('FERC', 'ORG')]"
<27603501.1075859944816.JavaMail.evans@thyme>,"I saw this on the internet & thought I'd pass it along.....

Eating fish does contribute to your intelligence, particularly before and 
just after you're born. 

A researcher at the University of Connecticut has found that some fish are 
high in a certain chemical that's vital to brain and nerve cell growth in 
fetuses and newborns. 

Babies can't make enough docahexanoic  or DHA  a fatty acid that helps 
the brain develop. They must take whatever their mothers give them, either 
through the umbilical cord or by breast-feeding after they're born. And note 
that baby formula isn't fortified with DHA. 

Women who eat cold-water species, like salmon, trout, sardines and tuna, give 
their babies a better chance at maximizing brain tissue development, the 
research found. Other fish high in the chemical are herring, swordfish and 
mackerel.","[{'word': 'University of Connecticut', 'tag': 'LOCATION'}]","[('University of Connecticut', 'LOCATION')]"
<23505559.1075852237051.JavaMail.evans@thyme>,"Okay, all.  I am sure there is a very good deal behind this, but do any of you know where the recently received, state of West Virginia title to a used trailer belongs?  The year of the trailer is 1995, the make of the trailer is ""NORS"", and the serial number is N01020318TN.  The title was issued by WV on 09/26/01 to Enron North America Corp., no lienholder (well, that's a good fact!).

Please ask around your groups regarding who is interested in holding on to this title.  Unless otherwise notified, I am going to have it sent to the vault.  Please call me if you know to whom it should be directed.

Mary Heinitz
Senior Legal Specialist
mary.j.heinitz@enron.com
713-853-3245 (phone)
713-646-3393 (fax)","[{'word': 'Mary Heinitz', 'tag': 'PERSON'}, {'word': '09/26/01', 'tag': 'DATE'}, {'word': 'Enron North America Corp.', 'tag': 'ORG'}]","[('Mary Heinitz', 'PERSON'), ('09/26/01', 'DATE'), ('Enron North America Corp.', 'ORG')]"
<4556302.1075859177872.JavaMail.evans@thyme>,"Hi Harry,
 
Just thought of saying hi since it has been an long  time.  How's everything in Houston?  Things in banking are slowing  down.  I'm just hoping that this project I'm staffed on will go live.   There is a 90% chance.  Most activity now in Asia is M&A related.   You see cross-border deals happening, i.e. Europe into Asia and Asia into the  U.S.  High yield and convertibles appear to be rocketing.  I've  encountered a couple of personalities at Lehman but so far things are  okay.    Just got the bonus and so I'm thinking where to park the  money.  Maybe I'll invest it in power technology since California  lacks electricity.  Who knows.  
 
I heard from Jens that you moved to Enron Online.  Jens got a great  vacation in Cuba.  I wish I could have joined him.
Well, that's all for now.
 
Best regards,
 
Roy","[{'word': 'Harry', 'tag': 'PERSON'}, {'word': 'Jens', 'tag': 'PERSON'}, {'word': 'Roy', 'tag': 'PERSON'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': 'Asia', 'tag': 'LOCATION'}, {'word': 'Europe', 'tag': 'LOCATION'}, {'word': 'U.S.', 'tag': 'LOCATION'}, {'word': 'California', 'tag': 'LOCATION'}, {'word': 'Cuba', 'tag': 'LOCATION'}, {'word': 'Lehman', 'tag': 'ORG'}, {'word': 'Enron Online', 'tag': 'ORG'}]","[('Harry', 'PERSON'), ('Jens', 'PERSON'), ('Roy', 'PERSON'), ('Houston', 'LOCATION'), ('Asia', 'LOCATION'), ('Europe', 'LOCATION'), ('U.S.', 'LOCATION'), ('California', 'LOCATION'), ('Cuba', 'LOCATION'), ('Lehman', 'ORG'), ('Enron Online', 'ORG')]"
<12215734.1075861085354.JavaMail.evans@thyme>,"With the recent events and increased security at Enron, safety has become a major concern in our daily routines at work.  We experienced an unfortunate incident of theft and would like everyone be aware of the unusual activity and traffic flow in your area.  

Please note people tagging in with you on your badge with no badge or identification (guest sticker).

The internal doors to the freight elevators should be closed/locked at all times.  If these doors are open, this is allows open access to the floor.  

If you notice unusual activity, please contact Corporate Security at x36200 immediately.  Thank you.","[{'word': 'Enron', 'tag': 'LOCATION'}, {'word': 'Corporate Security', 'tag': 'ORG'}]","[('Enron', 'LOCATION'), ('Corporate Security', 'ORG')]"
<7349522.1075861065372.JavaMail.evans@thyme>,"Enter our winter sweepstakes before it's too late!	
	

	enter 

 hpshopping.com 
  	

	Dear Shelley,
  
Give yourself a present with our winter sweepstakes! Win an HP 612 digital camera, customized notebook PC and sports gear from Copelandsports.com. The total sweepstakes package is valued at $2,799. 

The newly configured HP notebook will help you stay connected throughout the new year ($2,000 value). Combine your new notebook with the 612 digital camera and you'll be downloading photos and e-mailing them to family and friends in no time. In addition, get new gear for you or the whole family with a $500 shopping spree from Copelandsports.com. 

Hurry, contest  ends 1-14-02. 

See complete set of sweepstakes rules on the entry page.   
  

    
  	

	You receive this newsletter because you are a valued customer of hpshopping.com. If you would like to unsubscribe, or change your e-mail address, go to:","[{'word': '1-14-02', 'tag': 'DATE'}, {'word': 'hpshopping.com', 'tag': 'ORG'}, {'word': 'Copelandsports.com', 'tag': 'ORG'}]","[('1-14-02', 'DATE'), ('hpshopping.com', 'ORG'), ('Copelandsports.com', 'ORG')]"
<10015764.1075847388708.JavaMail.evans@thyme>,"Dear Legal Lady's

I would like to further reinstate my status of favorite Credit Person, I know 
as of late my status had been slipping and I must confess I have no one to 
blame but myself.  I want you to know that after a lot of deep thought and 
pondering of my potential status downgrade, I have resolved myself to pull 
from deep inside and work to maintain my status.  Although my mates in credit 
have provided some strong competition to remove me from favorite credit 
status, I am here to tell you that I am committed 150% to remain as your 
favorite credit person!!!!!

Yours Truly,
Russell


Now, that being said, my commitment is demonstrated by the submittance of the 
Sempra Energy Solutions Credit Worksheet.



Thanks again,
Russell","[{'word': 'Russell', 'tag': 'PERSON'}, {'word': 'Sempra Energy Solutions', 'tag': 'ORG'}]","[('Russell', 'PERSON'), ('Sempra Energy Solutions', 'ORG')]"
<13265186.1075840965153.JavaMail.evans@thyme>,"Please pass to the appropriate person

The following documents are the two agreements which facilitate the online trading.  These contracts govern the actual transaction process and are accepted the counterparty either in writing or electronically.  
Password Application	-  In writing
Electronic Trading Agreement	- Electronically

These documents do not have any customer specific terms (eg credit etc) as they are not intended to govern the underlying commodity transactions, but simply the utiliszation of the website.  If anyone is unclear of how these documents are included please let me, Dave Forster or Mark Taylor know for further information.

Louise

 

 


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308","[{'word': 'Dave Forster', 'tag': 'PERSON'}, {'word': 'Mark Taylor', 'tag': 'PERSON'}, {'word': 'Louise Kitchen', 'tag': 'PERSON'}, {'word': 'Enron Americas', 'tag': 'ORG'}]","[('Dave Forster', 'PERSON'), ('Mark Taylor', 'PERSON'), ('Louise Kitchen', 'PERSON'), ('Enron Americas', 'ORG')]"
<18762862.1075843557377.JavaMail.evans@thyme>,"All I know is as follows    On March 27,2001 the Commission issued a scoping 
memo in 00-11-002.  The scoping memo added the issue of the adequacy of 
SoCal's transmission system to the issues to be addressed in this proceeding.

An ALJ ruling dated April 26,2001, provided that the adequacy of SoCal's gas 
transmission system and the effect on its customers be bifurcated from the 
other issues in this proceeding.  The ALJ's ruling provided that any party 
filing testimony on March 23,2001 would be allowed to file supplemental 
testimony on the SoCal capacity issue.

SoCal filed supplemental testimony.

We are not a party. We need to know if it is too late to become a party, if 
we wanted to. Also was any other supplemental testimony filed by other 
parties??","[{'word': 'March 27,2001', 'tag': 'DATE'}, {'word': '00-11-002', 'tag': 'DATE'}, {'word': 'April 26,2001', 'tag': 'DATE'}, {'word': 'March 23,2001', 'tag': 'DATE'}, {'word': 'SoCal', 'tag': 'ORG'}]","[('March 27,2001', 'DATE'), ('00-11-002', 'DATE'), ('April 26,2001', 'DATE'), ('March 23,2001', 'DATE'), ('SoCal', 'ORG')]"
<1659228.1075846943175.JavaMail.evans@thyme>,"Our annual meeting will be held this Friday, April 28th at 2:00 pm at Crow
Holdings, 2100 McKinney Avenue, Suite 700. We will not meet on Saturday!

Directions to Crow Holdings from Love Field are as follows:
Leaving Love Field take the front exit to Mockingbird. Travel West (right)
on Mockingbird. Go approximately one mile and take the TX 354 Loop SOUTH
ramp. Merge onto Harry Hines Boulevard. Go approximately three miles and
turn left onto Moody Street. Moody Street becomes N. Pearl Street. Turn
right onto McKinney. The building is located at 2100 McKinney between Pearl
and Olive.

If you have not yet confirmed your attendance with the Scenic Texas office,
please call or e-mail by 5:00 Wednesday April 26th. Thank you!

Anita","[{'word': 'Anita', 'tag': 'PERSON'}, {'word': 'this Friday, April 28th', 'tag': 'DATE'}, {'word': 'Saturday', 'tag': 'DATE'}, {'word': 'Wednesday April 26th', 'tag': 'DATE'}, {'word': 'Crow Holdings', 'tag': 'LOCATION'}, {'word': '2100 McKinney Avenue', 'tag': 'LOCATION'}, {'word': 'Mockingbird', 'tag': 'LOCATION'}, {'word': 'TX 354 Loop', 'tag': 'LOCATION'}, {'word': 'Harry Hines Boulevard', 'tag': 'LOCATION'}, {'word': 'Moody Street', 'tag': 'LOCATION'}, {'word': 'N. Pearl Street', 'tag': 'LOCATION'}, {'word': 'Olive', 'tag': 'LOCATION'}, {'word': 'Scenic Texas', 'tag': 'ORG'}]","[('Anita', 'PERSON'), ('this Friday, April 28th', 'DATE'), ('Saturday', 'DATE'), ('Wednesday April 26th', 'DATE'), ('Crow Holdings', 'LOCATION'), ('2100 McKinney Avenue', 'LOCATION'), ('Mockingbird', 'LOCATION'), ('TX 354 Loop', 'LOCATION'), ('Harry Hines Boulevard', 'LOCATION'), ('Moody Street', 'LOCATION'), ('N. Pearl Street', 'LOCATION'), ('Olive', 'LOCATION'), ('Scenic Texas', 'ORG')]"
<9867280.1075859392446.JavaMail.evans@thyme>,"Mark and Jeff: There is an impression circulating among some of the commercial teams that their compensation may be directly linked to asset dispositions, ie. success fees.  Apparently, this may have started due to ""rumors"" that the London Receiver is allowing for such paymentsfor example, the pending Arcos turbine sale.  This is unsubstantiated, but may be worthy of inquiry.  Accordingly, in at least one domestic example, it is my understanding that the deal team was fairly unmotivated until they heard about the London ""arrangement"" and are now pursuing with great exuberance.  Maybe this is a good thing, but clearly an arrangement that needs to be vetted and then communicated so people understand what the ""rules"" may be.

Let me know how I may assist in addressing this.
Jordan","[{'word': 'Mark', 'tag': 'PERSON'}, {'word': 'Jeff', 'tag': 'PERSON'}, {'word': 'London Receiver', 'tag': 'PERSON'}, {'word': 'Jordan', 'tag': 'PERSON'}, {'word': 'Arcos', 'tag': 'ORG'}]","[('Mark', 'PERSON'), ('Jeff', 'PERSON'), ('London Receiver', 'PERSON'), ('Jordan', 'PERSON'), ('Arcos', 'ORG')]"
<12851050.1075841382867.JavaMail.evans@thyme>,"Joe,  thanks for the info.....interesting ""stuff"" in here.   Glad you landed okay.  Good to hear from you.  Hope everything continues to go well for you in your new job.   ""Scary"" stuff going on in the industry right now....The attorney general's office is filing suit, tomorrow I think.  press release is being finalized as I am writing....  I hope we end up nameing Louise Kitchen and getting some of her compensation back!!!  I suspect we'll be fighting this ordeal for a while now..

Life is very good to me here....love my job, my home, and being in Austin.  Say hello to Dee Hagy for me...


Linda Roberts, Director
State Energy Marketing Program
Texas General Land Office
Energy Resources
1700 N. Congress Avenue 
Austin, Texas  78701-1495

512-475-3196 - office
512-695-8871 - cell phone (no voice mail)
512-606-4141 - pager no.
512-475-1543 - fax
linda.roberts@glo.state.tx.us","[{'word': 'Joe', 'tag': 'PERSON'}, {'word': 'Louise Kitchen', 'tag': 'PERSON'}, {'word': 'Dee Hagy', 'tag': 'PERSON'}, {'word': 'Linda Roberts', 'tag': 'PERSON'}, {'word': 'Austin', 'tag': 'LOCATION'}, {'word': 'Texas', 'tag': 'LOCATION'}, {'word': 'State Energy Marketing Program', 'tag': 'ORG'}, {'word': 'Texas General Land Office', 'tag': 'ORG'}]","[('Joe', 'PERSON'), ('Louise Kitchen', 'PERSON'), ('Dee Hagy', 'PERSON'), ('Linda Roberts', 'PERSON'), ('Austin', 'LOCATION'), ('Texas', 'LOCATION'), ('State Energy Marketing Program', 'ORG'), ('Texas General Land Office', 'ORG')]"
