message_id,text,sentiment
<31530370.1075840858379.JavaMail.evans@thyme>,"Louise:

I have hired an EES Manager (Nick Politis) to fill a mid-market role in East Power. Subsequent to hiring the candidate, I learned from Kim Melodick that you and/or Lavo may want to screen all commercial hires before extending offers. I spoke with Dave Duran before extending the offer. It is Dave's understanding that you and John L. will screen Director level and above. Mr. Politis was interviewed by 6 commercial people from E. Power. Please let me know if you have a problem with this issue. In addition, if you could provide guidance on commercial hiring protocol, I would appreciate it. Hope this isn't an inconvenience.

Regards,   Ed",neutral
<9360315.1075859528957.JavaMail.evans@thyme>,"Dear ElizabethJust wanted you to know I truly enjoyed meeting you today.
Thank you for taking the time to learn more about my background and to share
your Enron experience with me.  On reflection, I still think Enron is more of
a financial company than a tech company - tech/broadband is just one of
Enron's many facets.  A few years ago I think Enron was having trouble
deciding whether it was an energy company or a financial company - and
settled on the latter to chart its direction.  I think Enron's innovative
processes and approaches to problem solving are what make the prospect of
working with you so exciting.  I am most interested in the available
opportunity and look forward to hearing from you soon,

Alice Ginsburgh",positive
<29091492.1075852635021.JavaMail.evans@thyme>,"Simposio's
 

Presents A
 

Vintner Dinner with Four Chefs
 

Monday October 29, 2001
 

Featuring:
 

Chef Scott Tycer of Aries
Chef Lance Fegen of Zula
Chef Alberto Baffoni of Simposio
Chef Tony Ruppe of Tony Ruppe's
 

 
 
 

Reception
 

6:30 pm
 

1999 Pinot Grigio Collavini
 

Dinner
 

7:00 pm
 

Stray Tree Farms Organic Mustard Greens with Shaved Pumpkin and  Foie Gras 


Scott Tycer
 

2000 Landmark Overlook Chardonnay
 

 
*****


Yellow Fin Tuna ""Petit Mignon"" with Clam Casino Sauce and  Grilled Greens
 

Lance Fegen
 

1998 Villa Poggio Salvi Lavischio 


 
*****


Braised Veal Ossobuco Gremolada with Saffron Risotto Milanese  


Alberto Baffoni
 

1996 Biondi-Santi Brunello di Montalcino  Annata
 

 
*****


Vanilla Bean and Goat Cheese Creme Brulee on Marinated Berries  and Mint Syrup
 

Tony Ruppe
 

1999 Michele Charlo Nivole Moscato D'Asti
 
 
 

 
 
$100.00 per person including tax & tip
For Reservations Call
713-852-0852",neutral
<27979298.1075861635793.JavaMail.evans@thyme>,"Third Set of Discovery of California Parties to Williams.  Hard copies are
being sent to the restricted service list.


Joseph H. Fagan
ATTORNEY
HellerEhrman

tel.:  202.912.2162
fax:  202.912.2020
e-mail:  jfagan@hewm.com
web:  http://www.hewm.com 
Address:  1666 K Street, N.W.
               Suite 300
               Washington, D.C. 20006-1228

The information contained in this e-mail message may be privileged,
confidential and protected from disclosure.  If you are not the intended
recipient, any dissemination, distribution or copying is strictly
prohibited.  If you think that you have received this e-mail message in
error,  please e-mail the sender at JFagan@HEWM.COM 
.






 - Third Transmittal - Williams.rtf 
 - Third Set of Discovery - Willi.rtf",neutral
<27014714.1075861069779.JavaMail.evans@thyme>,"We welcome you to download  a free trial issue of New Power Executive, the market's leading weekly on market intel, trend analysis, and a host of strategic issues and ideas of direct importance to your planning and business development process. 

Read by thousands of senior execs around the market, New Power Executive is has been considered a must-read publication since 1997. 

These four free issues you'll receive over the coming weeks are free and have zero obligation. However, if you choose to formally subscribe during this trial you can save $150 off the regular rate. See the order form on page 5. Enjoy! 

This email was sent to shelley.corman@enron.com, by PowerMarketers.com . 
Visit our Subscription Center to edit  your interests or unsubscribe . 
View our privacy policy . 

Powered by 
Constant Contact",positive
<11209227.1075844019261.JavaMail.evans@thyme>,"What does this all mean for you after July 1, 2000?

New SAP Coding for everyone
 This includes all new General Ledger Accounts, Workorder numbers and Cost 
Centers.  Company numbers have now been expanded to four positions.
 
All departments have been assigned a new SAP Cost Center number 
 A new SAP Company/Cost Center must be used to request Houston Office 
internal services such as:
   Forms & Stationary   
  Overnight Deliveries (Fed Ex, UPS, etc.)
  Audio/Visual Services
  TAP - Travel Agency in the Park
  A/C Lighting after hours
  Catering
  Contract Staff

New forms have been developed
 Invoice and Expense Reports will accommodate the new SAP codes.

Where do you find this new information?

Documentation, forms and cost center codes are on the intranet ""Quick 
Reference"" site at: 
 http://sap.enron.com/quickref

Call your Project Manager for Project codes.",neutral
<3886677.1075849874591.JavaMail.evans@thyme>,"Jimmy Glotfelty
Senior Electric Policy Advisor to Energy Secretary Spencer Abraham
US Department of Energy
Washington, DC
202-586-7131

Email Notification:
Re:  Administration's electric
restructuring bill, evaluate the feasibility of a national electric grid,
help advise the administration on the steps necessary to help solve our
western electric
crisis, work with Congress, and help craft many other policies that will
positively impact the competitive electric industry.  This is a once in
a lifetime opportunity that I felt I could not pass up.
Formerly:
Director; Government Affairs
Calpine Corporation
700 Milam #800
Houston, TX 77002
Direct: 713-830-8633
Fax: 713-830-8871
Cell: 713-594-8153
jimmyg@calpine.com",neutral
<31920773.1075844141518.JavaMail.evans@thyme>,"You're doing it again.  Scowling.  Is something bothering you?  Some business 
problem you don't know how to solve?  Why don't you share it with eThink.  
We're declaring a company-wide call for ""sticky wickets.""  Send your business 
problem to ethink@enron.com.  We'll select a few and publish them in the next 
eThink About It.  Then, your colleagues can post their suggestions in the 
ThinkBank's Idea Vault, in the special categories we create for your issues.



Don't miss experienceENRON on eSpeakTuesday, January 30 at 10:00 am Houston 
time.  Carrie Robert, manager of experienceENRON, will answer your questions 
about how this program can help your business development objectives.



Last week was a busy one for eMeet.  The Office of the Chairman had some 
things to say, and there was also a discussion about  the Black-Scholes value 
of our EnronOptions.  Go to eMeet today and see what you missed last week!

ethink.enron.com",neutral
<475700.1075842008778.JavaMail.evans@thyme>,"Dana,

Here are the values of the annuities in the book as of 12/18/2001.  These annuities represent amounts UI paid to Enron for the specified PPA's taken on during the transaction.

Stacey

Deal #		Description			Amount
277987		Bridgeport/RESCO from UI	$132,435,059
277854		Derby Hydro pmt from UI		$      432,504
277816		Shelton	Landfill pmt from UI	$    1,271,462


The following list represents other values associated with Resco, Derby and Shelton.


Deal #		Description			Amount
277987		Resco Deal			$(139,333,170)
257449.2	Receipt of capacity Resco	$    3,889,708
255034		Longs - Derby Hydro		$        (29,107)
257449.4	Receipt of capacity Shelton	$         49,488

I have also attached a file with UI current deal numbers and comments attached to those deals, thought it might help.

Stacey",neutral
<19353867.1075840472252.JavaMail.evans@thyme>,"Reservation status has changed to RECEIVED. See attachment.

ASSIGNMENTREF 30746
SELLERCODE AZPS
SELLERDUNS 958982563
CUSTOMERCODE EPMI  
CUSTOMERDUNS 848921276
AFFILIATEFLAG 0
PATHNAME W/AZPS/AZPS-AZPS/FOURCORNE345 - PNPKAPS230//
POINTOFRECEIPT FOURCORNE345
POINTOFDELIVERY PNPKAPS230
SOURCE FOURCORNERS
SINK PNPK
CAPACITY 25
CAPACITYREQUESTED 25
SERVICEINCREMENT HOURLY
TSCLASS FIRM
TSTYPE POINTTOPOINT
TSPERIOD OFFPEAK
TSWINDOW FIXED
TSSUBCLASS WHEEL
NERCCURTAILMENTPRIORITY Nerc Priority 1
OTHERCURTAILMENTPRIORITY Default
STARTTIME 06/07/2002
STOPTIME 06/08/2002
CEILINGPRICE 3.13
OFFERPRICE 3.13
BIDPRICE 3.13
PRICEUNITS $/mW  
PRECONFIRMED YES
ANCSVCLINK N/A
ANCSVCREQ N/A
POSTINGREF 0
SALEREF REQUESTREF DEALREF NEGOTIATEDPRICEFLAG STATUS CONFIRMED
STATUSNOTIFICATION lisa.gang@enron.com
STATUSCOMMENTS TIMEQUEUED 06/06/2002
RESPONSETIMELIMIT TIMEOFLASTUPDATE 06/06/2002
PRIMARYPROVIDERCOMMENTS SELLERCOMMENTS CUSTOMERCOMMENTS For info call (503)464-5070
SELLERNAME AZPS
SELLERPHONE 602.250.1128
SELLERFAX 602.250.1155
SELLEREMAIL oasisadm@apsc.com
CUSTOMERNAME Enron Power Marketing, Inc.
CUSTOMERPHONE (713)853-3801
CUSTOMERFAX (713)646-8272
CUSTOMEREMAIL bill.rust@enron.com
REASSIGNEDREF 0
REASSIGNEDCAPACITY 0
REASSIGNEDSTARTTIME REASSIGNEDSTOPTIME",neutral
<7608819.1075840972200.JavaMail.evans@thyme>,"Tired of slow downloads? 
Tired of slow downloads? Webpages taking forever
to load ? ModemMax will have you Surfing the
Internet at Blazing Speeds in seconds without the
expense of adding hardware. Boost your internet
connection up to 300%!!! Easy to set up!! Our
program optimizes DIAL-UP(56k), DSL And CABLE
Modems. You will get much faster response times,
downloads, and file tranfers. Our Software comes
with a RISK FREE 30-Day Money Back Guarantee,
and lifetime free updates! No monthly charges!  Click Here!! 
 You  are subscribed to the RealBigWinners.com newsletter as: andrew.h.lewis@enron.com  If you wish to unsubscribe please click the link below:    Click Here to Unsubscribe",negative
